geneID	A1AbRi	A5AbRi	A9AbRi	A2CRi	A6CRi	A10CRi	A3AbTo	A7AbTo	A11AbTo	A4CTo	A8CTo	A12CTo
ENSRNOG00000025791	240.2166542	191.9502823	180.464077	172.0585961	179.4502649	199.7713801	228.8373979	237.6508338	251.2027889	223.4494908	247.5788618	229.4813925
ENSRNOG00000050688	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000048872	0	0	420.6621688	0	0	0	531.3809263	0	4.347367213	0	0	0
ENSRNOG00000037172	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000023856	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000021950	0.427328291	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000007542	188.8710381	236.4370663	124.2276	220.0868135	199.7578707	126.6358771	95.06977741	91.72757517	78.59707857	93.15164294	90.11676303	79.43586787
ENSRNOG00000001868	13.11604739	7.56722882	10.5293554	5.021961212	8.767838549	11.19697214	18.17956019	20.85584757	17.95682381	18.2791598	19.78287462	17.58284234
ENSRNOG00000019140	12.74262439	8.460539324	7.75052872	11.42337562	9.041880949	8.563233169	12.27106469	10.8898838	9.509865778	12.60352025	12.23927289	9.931342758
ENSRNOG00000050706	3.721119046	4.403618452	8.216155856	2.482384707	4.299966492	8.218233392	13.86957083	12.55732966	11.93798095	15.3678093	14.54950419	15.50582319
ENSRNOG00000014264	23.89066702	22.5343321	25.76466323	13.51878771	24.44778682	25.16377658	59.87688192	55.49152097	58.81603734	65.75749694	58.09074391	59.47544033
ENSRNOG00000017282	0.600321402	0.626732214	0.765589106	0.562910526	0.437786086	1.200975748	0.887077132	0.980014695	0.98555648	1.007767323	1.507571317	0.486508762
ENSRNOG00000050942	0	0	0	0	0	0	0.018021453	0	0	0.057943414	0	0
ENSRNOG00000006995	2.332784433	1.849449736	3.716021848	1.640557342	2.07585644	3.54037856	5.574431102	5.168314517	5.256159167	5.151064244	5.531667172	4.399961981
ENSRNOG00000030093	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000022812	8.955221831	7.809107822	7.959800129	6.261510913	6.523553163	8.578617316	9.159892754	10.06260103	9.396681358	9.457942105	10.55708478	8.755656151
ENSRNOG00000014209	20.2926631	14.33672974	12.39308118	13.07854125	13.75188637	12.55810362	13.26157061	12.8493377	12.11179728	12.53736232	13.5216171	12.52148224
ENSRNOG00000046578	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000038045	0	0	0	0	0.257932379	0	0	0	0.12442815	0	0	0
ENSRNOG00000023453	1.068020777	1.113211299	2.103294771	0.464965324	0.947079737	2.042658083	3.50871868	4.172008971	3.88760821	3.39249604	3.479777959	3.521035391
ENSRNOG00000010389	373.4872635	273.164489	211.8203658	319.046079	242.3915361	215.4231997	203.5579556	274.9941739	135.0845459	206.3464368	277.2247042	152.7568162
ENSRNOG00000017309	93.3881554	102.6483946	67.59657483	94.63151399	54.1773767	81.76533193	128.8816155	126.6314332	75.89312291	132.2799945	134.5108209	96.48499042
ENSRNOG00000009568	23.18511098	18.49811864	18.44117521	19.84436973	18.50902218	18.98437932	24.09188509	24.76944948	20.13631281	24.73267049	24.05230244	21.42344965
Novel00542	1.565882269	2.237056972	1.077728561	2.499605092	1.708354688	1.604895719	0.859432893	0.669501049	0.79570275	1.289534692	0.771856736	0.589184438
ENSRNOG00000007358	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000033882	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000025052	1.54499651	1.440823564	3.101448592	0.610338389	1.322299529	2.655644013	1.615853497	2.802423423	1.930012072	1.696446481	2.767983873	2.185354726
ENSRNOG00000006308	13.25086087	9.579979146	6.918837619	9.408765472	7.740343154	6.817937259	12.27988011	12.91353492	12.12015997	12.67595427	13.08762374	15.55843216
ENSRNOG00000008048	0.225235898	0.514843851	0.229794439	0.091519839	0.427060186	0.444381586	0.069227476	0.220616312	0.103008217	0.222583404	0.071738309	0
ENSRNOG00000033638	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000016256	4.147287715	3.07057624	5.490640088	2.736851629	2.000950288	5.782544274	13.4292306	13.17011516	10.44492017	12.93021838	16.06962986	9.966526177
ENSRNOG00000010490	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000047185	70.87141086	77.34410064	79.56803319	102.9299698	77.16331497	72.16893695	57.37509349	61.12372914	54.89387138	59.01313828	64.02081204	52.84732617
ENSRNOG00000024931	0.110326467	0.011258217	0.066999619	0.128082356	0	0.042403206	0.072663083	0.102917783	0.012013365	0.077876575	0.188246307	0.055349106
ENSRNOG00000002139	39.7846834	29.44529539	29.88144179	26.16855565	28.51485255	29.87889656	50.85813228	54.17651774	55.17233771	52.22069571	53.92514016	59.18029331
ENSRNOG00000021118	23.81605031	18.42580461	18.42433391	18.90490315	20.12916318	18.22609762	31.80771841	29.28165581	31.90751252	32.58330149	31.35898185	30.92584841
ENSRNOG00000046275	0.142879705	0.102060687	0	0	0.112878383	0.256269136	0.109787133	0.233248739	0	0	0.113769036	0
ENSRNOG00000016656	0	0	0	0	0	0	0	0	0.036178837	0	0	0
ENSRNOG00000013650	0	0	0	0	0	0	0.132557798	0.070406564	0.06574722	0.071034333	0.068682788	0
ENSRNOG00000048694	0	0.386881208	0.844212515	0	0.641831733	0.323812939	0.138723277	0.368406438	0.344026152	0.6690443	0.071877337	0.237754444
ENSRNOG00000046150	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000020350	21.36810055	15.34702799	17.03080657	19.65267095	15.03347336	15.40225303	32.28600159	32.01932939	35.84732762	33.37798341	31.11566811	33.36919432
ENSRNOG00000032335	0	0	0	0	0.155925223	0	0	0	0	0	0	0
Novel00995	1.10152529	1.273919652	0.222979964	1.225520733	1.533264696	0.658565504	0.523961565	0.342518418	0.159925671	0.734341417	0.292365924	0.598669973
ENSRNOG00000011277	0.790214992	0.84669007	0.111973351	0.066893153	0.468216552	0.590554229	0.45539413	0.537505341	0.351354136	0.704987302	0.681649163	0.173441979
Novel01892	15.22206332	22.60708198	16.29361431	26.14232655	17.56285015	12.4726349	7.236658448	9.117539654	10.26707766	10.37123531	12.46947865	11.34513524
ENSRNOG00000032432	0	0	0	0	0	0	0	0	0.02309421	0	0	0
ENSRNOG00000045655	0	0.0679016	0	0.482813847	0	0	0	0.077590907	0	0.156565469	0.075691236	0.250369985
ENSRNOG00000018193	7.088602615	5.530871459	4.945004158	4.283528469	5.427852753	5.216050254	6.200973767	6.409121956	5.735606873	5.807666548	6.107479377	5.138316378
ENSRNOG00000018741	9.419610244	7.862096874	8.342749592	5.664284725	7.142668377	8.708638269	14.52058942	14.16523139	12.42881395	14.55530342	14.89653684	13.51053621
ENSRNOG00000030452	0.362311634	0.341620681	0.739288892	0.677201251	0.503773341	0.337918045	0.412026259	0.366709981	0.497093171	0.501262811	0.507748305	0.674352678
ENSRNOG00000050733	0	0	0	0	0	0	0	0	0.05635476	0	0	0
ENSRNOG00000020232	61.77886295	56.57135239	54.68742892	46.91814559	48.65216379	59.5570907	60.45303928	66.13483781	63.49855476	62.53409023	63.78841825	64.03253289
ENSRNOG00000004754	1.603329712	0.991105653	1.336935121	0.814348863	0.80384751	1.659076885	1.231980237	0.830524029	1.034082492	1.041063638	0.883843826	0.64968028
ENSRNOG00000008838	0	0	0.084138615	0.100529229	0	0.17750086	0.152084725	0	0.075432363	0	0.078800366	0.173769537
ENSRNOG00000021012	9.020106971	7.291899936	8.124182864	5.779888879	5.856887514	9.499973588	11.41870331	11.52880078	9.439253601	11.39730987	12.23261025	9.579425505
ENSRNOG00000017095	0.080617126	0.11517156	0	0	0	0.024099155	0.082593705	0.08773741	0.102413939	0.132779561	0	0.117962782
ENSRNOG00000023845	0	0	0	0	0	0	0	0.05725835	0	0	0	0
ENSRNOG00000011989	11.41086668	11.90568651	14.8067293	12.31349821	13.16760332	16.99393712	12.83574722	15.49792675	16.05499589	13.78750731	15.66960579	13.91044914
ENSRNOG00000037626	0	0	0	0	0.091995882	0.104429673	0.089476513	0	0	0	0	0
ENSRNOG00000019118	10.91758751	3.507787693	9.263484668	9.509175512	4.728247703	9.358366662	8.860617389	10.3071498	5.280407431	8.503391411	9.967516929	5.620165912
ENSRNOG00000024194	7.94579251	8.553956889	12.64773219	5.550187412	7.74166036	12.41592926	15.41844417	15.37883995	15.61416855	14.42758922	15.73382464	14.234992
ENSRNOG00000043158	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000016472	23.28939184	19.15156339	14.97120111	18.00306852	16.82851495	17.4728672	28.8070726	24.80543448	27.45026623	29.75125776	26.4143953	31.81734344
Novel00752	0	0.08992374	0.535151914	0.511521697	0	0.056448472	0.241828414	0.256888814	0.239888506	0.051835865	0.451078853	0.110523687
ENSRNOG00000034282	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000026488	1.01184903	1.084163848	0.60219122	1.490394952	1.159108141	0.725941245	1.943733093	1.486644026	1.388261362	0.999932973	1.087684708	1.154856486
ENSRNOG00000006423	1326.472375	1560.144635	1404.075648	1715.733083	1543.106325	1381.866028	1052.023709	1030.034627	1086.157554	1056.657026	1017.034216	1098.83281
ENSRNOG00000001880	116.9671284	125.1491972	118.3815797	188.9267739	116.447173	115.201302	105.4096915	107.5161838	105.1047744	102.8086754	106.8041764	104.7461597
ENSRNOG00000018095	10.58411953	7.885041714	8.391341164	9.201507576	7.540926366	9.637422406	13.77073477	12.61429123	16.11020757	13.42192404	13.39122879	12.08570358
ENSRNOG00000003620	0.037065345	0	0.031512924	0	0.029282509	0	0	0.030254279	0.084756363	0.030524037	0.029513559	0.032541457
ENSRNOG00000043436	65.81921117	53.091364	54.35830809	70.36784076	53.93289563	50.94816921	62.12708852	65.40693865	65.69582749	66.22276225	65.10517413	61.17530778
ENSRNOG00000040020	0	0	0.252237208	0	0	0	0	0	0	0	0	0
Novel01331	61.46829375	68.63707322	56.59862849	75.43939233	63.75624704	62.65780368	52.23819814	50.4933725	53.43476043	51.91332729	55.63305859	48.79682886
Novel01786	0.644937005	1.172655879	1.42896788	1.052196554	1.173429988	1.682559204	1.141294828	1.244276	1.370484713	1.464598795	1.32274405	1.098126258
ENSRNOG00000011338	12.12527067	9.532630138	8.140255225	12.31711769	7.914566335	8.553287486	11.84498605	10.25924215	10.62287229	10.04628425	11.00886979	9.509422968
Novel01751	1.6286288	1.977693446	1.107727039	3.308794196	1.73698518	1.533582608	1.063706802	1.661693376	0.806897702	1.207086919	1.102286709	1.215374114
ENSRNOG00000017455	0.306977924	0.285061417	0.182694656	0.218284468	0.388031839	0.110119163	0.30664183	0.225511358	0.140391692	0.303362793	0.268876821	0.431217198
ENSRNOG00000042607	27.68361672	22.05040393	18.11943603	20.53325304	19.18027346	19.01408193	32.16089773	32.46008275	36.00590691	37.09198432	32.62756423	39.06126071
ENSRNOG00000008912	12.61929849	11.66472026	10.94987834	10.06156519	12.10262003	10.65661757	12.68092434	13.70636398	11.78680946	11.99744784	12.9454069	11.81431752
ENSRNOG00000023376	23.36211438	22.09028273	19.7697065	21.92185931	23.18210041	21.03267415	25.5786879	24.01078177	26.95328078	22.6078826	23.27815722	25.18749417
ENSRNOG00000009522	0.639267483	0.349192565	0.767300699	0.229193656	0.267372315	0.775634814	1.58919534	1.688165994	1.060518939	1.207736589	1.527064579	1.056458927
ENSRNOG00000029826	2.657059253	2.203682469	3.471931215	1.449180919	2.324551377	3.534296736	6.097557189	5.807732861	4.254439187	5.771403588	6.94348281	5.307421936
ENSRNOG00000027254	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000009482	5.901348611	3.368937409	2.921733397	4.140931243	3.089413939	3.124388447	4.407052151	4.41067985	3.865883022	4.020620361	4.812221825	4.119894164
ENSRNOG00000022305	0.17010844	0.198835362	0.210365161	0.157090827	0.122172486	0.291238131	0.273301435	0.479662247	0.318258456	0.50940956	0.381723067	0.298692834
ENSRNOG00000046355	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000042648	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000011201	0.426396886	0.043511487	0.20715558	0.185632874	0.288740344	0.109255107	0.187221998	0.298322493	0.046430033	0.35114618	0.097006205	0.320875221
ENSRNOG00000008824	0.345539938	0.296187987	0.587555514	0	0.163790887	0.433832469	0.265508942	0.902541114	0.210703258	0	0.33016652	0.182019722
ENSRNOG00000018320	564.635426	627.4377877	802.9376748	806.1153259	641.6712752	711.6644861	337.3671265	330.9428527	314.4883795	306.868319	310.0910822	296.0150893
ENSRNOG00000010057	0	0	0	0	0	0	0	0.10862727	0	0	0	0
ENSRNOG00000031607	0	0.044362378	0.052801656	0	0	0	0	0.050692726	0.047337999	0	0	0.109050038
Novel01745	0.349166294	0.773182384	0.474977411	0.354690832	0.634454357	0.532325169	0.214636314	0.513007346	0.399214755	0.201281694	0.27802628	0.459824936
ENSRNOG00000001135	137.4706061	117.3210221	130.1258535	123.675435	126.5049921	135.5166793	170.2955375	157.4628121	186.657707	176.1548036	163.0332121	182.6010772
ENSRNOG00000037295	1.942523266	2.461813604	1.598256389	2.54613939	1.881171394	1.966836887	3.611159732	2.659663199	3.43890393	3.767049432	3.692238866	3.961010354
ENSRNOG00000029163	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000030447	2.892146699	3.805596193	4.011890492	5.102679676	3.727937692	6.688959434	2.105329726	3.60315944	2.320490125	1.754965877	2.060483651	2.004596289
ENSRNOG00000021109	0.13482859	0.096309679	0.252188532	0.054784744	0.085214248	0.096731461	0.165761198	0.1540738	0.10276968	0.310895151	0.107358276	0.118372533
ENSRNOG00000029706	0.348904747	0	0.074159629	0	0.137821546	0	0.268094422	0.213592946	0.531887624	0.071832472	0.208363515	0.229740249
ENSRNOG00000049530	83.56612855	105.1076575	55.73960213	116.8308303	100.5262027	55.54989007	38.19576933	32.55804391	34.80305996	32.28076877	34.50484398	36.22955567
ENSRNOG00000048948	0.097649442	0	0	0	0	0	0.037516358	0.039852772	0.037215408	0	0.0777541	0.085731162
ENSRNOG00000045298	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008292	28.67498515	28.95345465	30.64661657	20.87459867	28.46262224	29.38458251	30.29067287	27.99145359	29.99020597	28.25656068	29.48281896	29.27997938
ENSRNOG00000002612	5.125464614	3.966279254	4.911930067	4.384471691	3.765082419	5.423085325	4.612013334	5.486411095	4.16377907	4.942919956	4.761387897	4.91435681
ENSRNOG00000051069	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000030391	84.83744083	85.34287161	81.21510242	93.57062258	90.92328402	87.44619238	73.10592258	77.60192516	71.61729712	73.01883488	73.5398627	70.47908854
ENSRNOG00000024414	17.65269891	15.43866764	13.41671827	10.41973435	16.15835549	14.9152212	18.0221073	17.4143994	18.79735737	17.54419046	17.12354992	19.50513027
ENSRNOG00000013919	26.06481159	28.89732005	18.23606399	29.05138448	23.13005265	18.87038777	17.42010357	18.91127599	16.38357705	18.37185249	16.75477477	17.12293952
ENSRNOG00000010594	1.478319079	1.282262703	0.748134288	1.465954184	1.001063499	1.13636319	1.0818319	0.919364299	0.53657681	0.898575367	1.317256299	1.081573111
ENSRNOG00000012565	9.24448407	8.871976569	6.870512444	8.240863167	6.582963636	8.036666988	7.852349283	7.417404372	7.381915614	8.54521928	7.060541189	8.475057812
ENSRNOG00000007837	0.438670052	0.085458349	0.271241381	0.20255033	0.031505439	0.286108693	0.551567548	0.455713718	0.151984156	0.591141882	0.539818491	0.70023569
Novel01856	0.447463155	0.82190134	0.163042623	0.649347077	0.656512239	1.089202443	0.736769094	0.834829887	0.682134929	1.15812609	0.712591784	0.44897088
ENSRNOG00000045745	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000006787	10.09255108	9.282270761	35.3538673	12.89229709	18.58168523	33.445982	69.49545936	44.19506871	79.60223422	74.55302078	45.18245924	84.15799788
ENSRNOG00000018531	40.49534388	44.4804958	34.22932433	62.45998191	41.02686296	35.05184309	35.50973737	38.61626375	36.59805745	36.44491317	33.49209917	34.72760813
Novel00690	0.167415756	0.318898887	0.47445577	0.396817451	0.176349933	0.55050786	0.600321655	0.364404579	0.212680704	0.367653737	0.666530255	0.048994127
ENSRNOG00000019068	1.123024635	1.489781367	1.977788761	2.526042136	1.837805215	2.230071084	1.479290232	1.047610869	1.528566256	1.25513018	1.277452551	0.774680954
ENSRNOG00000039892	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000026899	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000046214	0.11519897	0.164576012	0.367282744	0.380320388	0.182019881	0.232448571	0.243423326	0.470151003	0.329278123	0.284605819	0.343980164	0.353985594
ENSRNOG00000038409	0	0	0	0	0.078294367	0	0	0	0	0	0	0
ENSRNOG00000042287	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000004137	14.72065333	12.86927489	12.51548674	11.04778288	12.58434231	14.77778389	19.41471516	19.54778464	18.08668812	23.06940488	18.10698605	22.18293818
ENSRNOG00000008222	33.9962599	39.74750018	33.95341355	37.07459483	31.8589765	34.34264407	29.72541887	29.21636133	26.74676344	25.61526656	28.00321741	28.95498076
ENSRNOG00000019376	5.252581006	5.102235333	4.657226379	4.322479067	4.715239069	5.345318043	4.382144691	4.241415906	3.341481736	4.133501419	4.246456118	3.707556917
ENSRNOG00000050235	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000001567	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000048402	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000043207	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000021216	30.75988666	33.93437984	30.96839628	30.64082272	28.81577975	30.1256581	25.20106635	29.56925451	28.06695522	29.42367373	26.70861632	26.52568495
ENSRNOG00000003695	0.677825583	0	0.22164874	0.0529654	0.247153115	0.28055733	0.921474541	0.297914341	0.715369008	0.558202633	0.456689287	1.144415046
ENSRNOG00000003020	0	0.030902586	0.036781339	0	0.136712146	0.077594803	0.066484097	0.070624541	0.065950772	0.10688138	0.034447714	0.151927298
ENSRNOG00000018506	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000023837	2.314010087	2.932609154	3.871275224	1.364877606	2.594755639	4.418178465	9.578575469	10.35788871	9.672427586	10.0199391	12.12515379	9.109348137
ENSRNOG00000031169	11.18093178	8.962421141	10.71040098	5.293471728	9.512680604	12.97619975	17.61022182	16.22919728	15.65650314	15.58228883	15.46929363	15.19080455
ENSRNOG00000032448	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000015885	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000003603	39.39104914	36.88498639	31.36100758	31.97263106	41.58258568	34.6216722	63.24239104	59.76644668	68.17060042	63.81243732	58.42147131	68.81257817
ENSRNOG00000046276	0.208388925	0.256360886	0.462615996	0.211686071	0.228655878	0.311472098	0.373621895	0.330741687	0.441219953	0.572041191	0.26733367	0.833460316
ENSRNOG00000014614	16.59482936	13.41417773	12.99979969	15.80958533	11.14496353	12.51523651	25.66573371	23.77253322	20.97373437	24.48417439	25.17136216	23.25244653
ENSRNOG00000027959	28.643551	25.55410204	21.0458145	34.56001426	23.19813678	25.12771715	52.08086541	51.22839648	44.70878754	52.6342439	51.580066	51.96037577
ENSRNOG00000038877	0.234456965	0.234465591	1.036542566	0.381066499	0.222271929	0.75693991	0.792677837	0.688944765	0.464643106	0.463391757	0.522726725	0.45285041
ENSRNOG00000047835	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000003027	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000017033	6.902512061	3.776322376	6.928724026	5.066996601	3.788065719	7.340004151	14.37292409	12.6588453	11.67385032	14.11686837	13.52367211	12.32055719
ENSRNOG00000036451	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000048385	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000012648	0.378176863	0.607806606	0.241144232	0.960401022	0.298768763	0.508723711	1.452933911	0.92605115	0.792703291	1.245744191	1.882038518	0.664039474
ENSRNOG00000024411	20.80108947	22.34761473	20.25225563	21.55621822	21.73444121	19.63227702	12.88977383	21.56570798	16.94194576	10.63724215	16.56302345	14.58036974
ENSRNOG00000017489	4.054849472	1.865967789	3.596597141	2.356546491	1.663318398	2.74477544	12.67251065	12.6024606	11.53071226	13.01985596	13.33392783	14.5649805
ENSRNOG00000006110	2.129261749	1.561516065	1.810296499	0.836341093	1.323305247	1.120253296	2.901351388	3.151559149	3.462348532	2.899101348	2.916157886	3.514437688
ENSRNOG00000012438	11.60481682	8.909032879	7.984668155	13.7025298	7.986628775	8.529615398	14.43268418	11.88924538	10.6008949	14.11351243	12.40788678	12.57798358
ENSRNOG00000019648	0.055561173	0.019844006	0.157460205	0.216354356	0.073157759	0.315572769	1.223853702	0.929702578	0.607018073	1.296411885	1.106025022	0.626007923
ENSRNOG00000010372	7.569434643	8.454484802	11.07690672	6.151359084	6.777372247	11.72519635	14.87554378	13.44289211	12.83301126	14.12944246	17.16844224	11.76064922
Novel00323	0.39652767	0.566488942	0.370840231	0	0.595206045	0.711212301	1.127343131	1.035719712	0.876505223	1.012299719	1.231378709	0.626635435
ENSRNOG00000019363	0.26315697	0.140982135	0.167801871	0	0.103950149	0.058999815	0.20220681	0.268499608	0.250730924	0.108357457	0.157155533	0
ENSRNOG00000012017	9.912094105	6.873098604	8.961665062	6.827221684	6.646622875	9.799767219	11.10871038	12.03732981	12.53064667	9.198085861	11.35761404	10.18806585
Novel01634	0.091891507	0.175037881	0.182294186	0.248921124	0.096795316	0.192286114	0.376578048	0.500037849	0.256820575	0.353147452	0.609744176	0.134459988
ENSRNOG00000012295	8.964042566	7.420285909	7.40290501	8.204770425	5.532662451	8.059891218	11.47977986	8.917380621	9.181325811	11.97663064	10.6693537	10.69823503
ENSRNOG00000001656	0	0.033585246	0.079948671	0	0	0.042165413	0.036127798	0	0	0.077439852	0.074876257	0.082558071
ENSRNOG00000050948	0	0	0	0	0	0	0	0	0.091977976	0	0	0
ENSRNOG00000007077	18.77766791	14.29824272	19.26035831	11.39322116	16.08986636	21.76924148	37.93901822	38.77163638	40.37130469	40.13779003	40.60530197	43.87850699
ENSRNOG00000005907	3.125192971	3.757442376	4.893156074	1.88592477	4.155704136	5.966088481	3.827914611	4.015793334	3.773622559	4.408344154	3.868197608	3.531569547
ENSRNOG00000034799	0	0	0	0	0	0	0	0.513777628	0	0	0	0
ENSRNOG00000042899	0	0	0	0	0	0	0	0	0.006987961	0	0	0
ENSRNOG00000049461	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000025453	0	0.029185775	0	0	0	0	0.094185804	0.200102865	0.06228684	0.134591368	0.13013581	0.035871723
ENSRNOG00000010021	14.59720503	11.97919196	12.00889579	13.29256054	10.52447816	15.29375735	12.99496624	14.69112214	12.24258583	11.0096012	13.35343867	12.35937298
ENSRNOG00000037137	65.63374064	86.85231891	104.4032734	68.20842892	96.29698791	102.2597056	84.13116321	81.22357222	79.53705924	69.74279978	75.86326171	78.60100151
ENSRNOG00000003765	0	0	0	0	0.031009848	0.035201013	0.030160622	0.128155768	0.119674715	0.096973837	0.031254527	0.068922075
ENSRNOG00000010298	65.41748449	65.41989133	53.5954201	67.81665336	62.41170363	54.12450587	55.83806139	47.94721791	49.36565581	53.71459456	48.23975811	50.59508565
ENSRNOG00000031703	0	0	0	0	0	0	0	0.152078178	0	0	0	0.163575057
ENSRNOG00000011771	97.40579519	91.15872703	72.53509181	68.71958681	101.6974019	86.05243152	87.93909119	78.46175122	84.08951675	83.26114662	73.30153811	79.64793221
ENSRNOG00000018818	106.7992785	95.36000699	85.63729739	92.92710928	89.21511351	86.01341413	102.957548	100.035763	103.0074107	97.99901046	97.97865996	98.13542732
ENSRNOG00000045853	0.490302986	0	0	0	0.581026622	0	0	0.200102865	0.186860521	0.403774104	0	0.215230338
ENSRNOG00000027859	0	0	0.045870164	0	0.255741447	0.145153213	0.331650397	0.044038082	0	0.088861482	0	0.094734589
ENSRNOG00000045938	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000046309	0	0	0.105322451	0	0	0.055547698	0	0	0.236060498	0	0.147960262	0.217520023
